"","continent","Year","Code","Meat.consumption.per.capita..kilograms.per.year.","cgdppc","Mutton...goat..kg.","Beef.and.buffalo..kg.","Pigmeat..kg.","Poultry..kg.","macrocontinent","state","chrstprot","chrstcat","chrstorth","chrstang","chrstothr","chrstgen","judorth","jdcons","judref","judothr","judgen","islmsun","islmshi","islmibd","islmnat","islmalw","islmahm","islmothr","islmgen","budmah","budthr","budothr","budgen","zorogen","hindgen","sikhgen","shntgen","bahgen","taogen","jaingen","confgen","syncgen","anmgen","nonrelig","othrgen","sumrelig","pop","chrstprotpct","chrstcatpct","chrstorthpct","chrstangpct","chrstothrpct","chrstgenpct","judorthpct","judconspct","judrefpct","judothrpct","judgenpct","islmsunpct","islmshipct","islmibdpct","islmnatpct","islmalwpct","islmahmpct","islmothrpct","islmgenpct","budmahpct","budthrpct","budothrpct","budgenpct","zorogenpct","hindgenpct","sikhgenpct","shntgenpct","bahgenpct","taogenpct","jaingenpct","confgenpct","syncgenpct","anmgenpct","nonreligpct","othrgenpct","sumreligpct","total","dualrelig","datatype","sourcereliab","recreliab","reliabilevel","Version","sourcecode","christians_share","jews_share","muslims_share","nonrelig_share","hindus_share","buddists_share","folk_share","other_share","Country","urbanisation","Meat live weight, cattle","Meat live weight, chicken","Meat live weight, goat","Meat live weight, pig","Item","deflated"
"5731","Western Europe",1994,"PRT",77.18,16791,3.63,16.62,34.61,21.41,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.4702,141.22426120154,207.612241983092,107.138892297789,153.769471953239,"Cereals, Total",86.5719290367977
"5732","Western Europe",1994,"MLT",60.85,14515,1.55,21.71,26.19,10.36,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96986,2e-04,0.00604,0.00952,1e-04,0,0,6e-04,NA,90.833,141.22426120154,207.612241983092,107.138892297789,153.769471953239,"Cereals, Total",86.5719290367977
"5733","Western Europe",1994,"AUT",110.19,27796,1.21,21.93,71.36,14.78,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.8688,141.22426120154,207.612241983092,107.138892297789,153.769471953239,"Cereals, Total",86.5719290367977
"5734","Western Europe",1994,"CYP",84.82,20700,9.72,8.23,38.26,26.55,"Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43014,4e-04,0.41552,0.03228,0,0,0,0.001,NA,67.7856,141.22426120154,207.612241983092,107.138892297789,153.769471953239,"Cereals, Total",86.5719290367977
"5735","Western Europe",1994,"IRL",83.8,21433,7.67,17.97,31.16,26.86,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.745,141.22426120154,207.612241983092,107.138892297789,153.769471953239,"Cereals, Total",86.5719290367977
"5736","Western Europe",1994,"FIN",58.54,22629,0.33,19.75,29.33,8.46,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.74832,0.00044,0.00448,0.1172,0,0.00096,0,6e-04,NA,80.6438,141.22426120154,207.612241983092,107.138892297789,153.769471953239,"Cereals, Total",86.5719290367977
"5737","Western Europe",1994,"CHE",74.52,37488,1.79,22.83,36.1,11.45,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.7084,141.22426120154,207.612241983092,107.138892297789,153.769471953239,"Cereals, Total",86.5719290367977
"5738","Western Europe",1995,"PRT",74.35,16950,3.43,16.04,33.51,20.65,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Portugal",51.109,142.61736570066,186.618397746276,115.858254212452,178.184176597523,"Cereals, Total",96.5418050108426
"5739","Western Europe",1995,"DEU",81.44,29211,0.97,15.69,51.34,11.61,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",73.922,142.61736570066,186.618397746276,115.858254212452,178.184176597523,"Cereals, Total",96.5418050108426
"5740","Western Europe",1995,"MLT",73.71,14676,1.53,31.69,28.27,11.27,"Europe",338,760,350450,118,1189,12524,365041,0,0,0,53,53,0,0,0,0,0,0,1093,1093,0,0,0,0,0,40,0,0,238,0,0,0,0,0,3906,629,370371,371000,0.002,0.9446,3e-04,0.0032,0.0338,0.9839,0,0,0,1e-04,1e-04,0,0,0,0,0,0,0.0029,0.0029,0,0,0,0,0,1e-04,0,0,6e-04,0,0,0,0,0,0.0105,0.0017,0.9983,0.9998,0,34,5,24,"Medium",1.1,1,1.9678,2e-04,0.0058,0.0105,1e-04,0,0,6e-04,"Malta",90.946,142.61736570066,186.618397746276,115.858254212452,178.184176597523,"Cereals, Total",96.5418050108426
"5741","Western Europe",1995,"FRA",97.85,25434,4.32,27.91,35.83,23.76,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"France",74.912,142.61736570066,186.618397746276,115.858254212452,178.184176597523,"Cereals, Total",96.5418050108426
"5742","Western Europe",1995,"ISL",70,28908,28.28,11.47,12.49,7.37,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iceland",91.63,142.61736570066,186.618397746276,115.858254212452,178.184176597523,"Cereals, Total",96.5418050108426
"5743","Western Europe",1995,"GBR",73.5,26500,6.65,17.39,23.94,25.34,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",78.353,142.61736570066,186.618397746276,115.858254212452,178.184176597523,"Cereals, Total",96.5418050108426
"5744","Western Europe",1995,"IRL",84.64,24229,11.44,15.44,31.86,25.77,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ireland",57.949,142.61736570066,186.618397746276,115.858254212452,178.184176597523,"Cereals, Total",96.5418050108426
"5745","Western Europe",1995,"DNK",101.58,28518,1.24,18.16,64.45,16.66,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Denmark",84.979,142.61736570066,186.618397746276,115.858254212452,178.184176597523,"Cereals, Total",96.5418050108426
"5746","Western Europe",1995,"ESP",101.32,20117,6.41,13.51,53.09,25.1,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spain",75.856,142.61736570066,186.618397746276,115.858254212452,178.184176597523,"Cereals, Total",96.5418050108426
"5747","Western Europe",1995,"CYP",85.1,21395,10.04,7.78,37.71,27.76,"Asia",352,3690,8999,503314,3132,0,519135,0,0,0,145,145,0,0,0,0,0,0,155523,155523,0,0,0,0,0,0,0,0,758,0,0,0,0,0,24928,32511,700489,733000,0.005,0.0123,0.6866,0.0043,0,0.7082,0,0,0,2e-04,2e-04,0,0,0,0,0,0,0.2122,0.2122,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.034,0.0444,0.9556,1,0,34,5,24,"Medium",1.1,1,1.4164,4e-04,0.4244,0.034,0,0,0,0.001,"Cyprus",68.038,142.61736570066,186.618397746276,115.858254212452,178.184176597523,"Cereals, Total",96.5418050108426
"5748","Western Europe",1995,"AUT",94.64,28938,1.14,20.18,57.02,15.32,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Austria",61.596,142.61736570066,186.618397746276,115.858254212452,178.184176597523,"Cereals, Total",96.5418050108426
"5749","Western Europe",1995,"ISR",66.84,24602,1.45,17.26,1.91,46.21,"Asia",666,0,106600,53300,0,0,159900,4140045,227475,181980,0,4549500,731700,0,0,0,0,0,81300,813000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22600,5522400,5545000,0,0.0192,0.0096,0,0,0.0288,0.7466,0.041,0.0328,0,0.8205,0.132,0,0,0,0,0,0.0147,0.1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041,0.9959,1,0,2,1,1,"High",1.1,90,0.0576,1.6409,0.2933,0,0,0,0,0,"Israel",90.866,142.61736570066,186.618397746276,115.858254212452,178.184176597523,"Cereals, Total",96.5418050108426
"5750","Western Europe",1995,"NOR",57.72,34041,6.3,19.87,23.2,6.81,"Europe",385,3861000,41575,0,0,60349,3962924,0,0,0,821,821,0,0,0,0,0,0,18778,18778,0,0,34737,34737,0,0,0,0,2062,0,0,0,1003,810,261540,76325,4282675,4359000,0.8858,0.0095,0,0,0.0138,0.9091,0,0,0,2e-04,2e-04,0,0,0,0,0,0,0.0043,0.0043,0,0,0.008,0.008,0,0,0,0,5e-04,0,0,0,2e-04,2e-04,0.06,0.0175,0.9825,1,0,34,99,35,"Low",1.1,99,1.8182,4e-04,0.0086,0.06,0,0.016,2e-04,7e-04,"Norway",73.787,142.61736570066,186.618397746276,115.858254212452,178.184176597523,"Cereals, Total",96.5418050108426
"5751","Western Europe",1995,"GRC",80.03,18923,13.97,20.24,27.61,16.76,"Europe",350,0,66347,9826760,0,128651,10021758,0,0,0,6009,6009,0,0,0,0,0,0,235000,235000,0,0,0,0,0,0,0,0,348,0,0,0,0,0,189449,1436,10452564,10454000,0,0.0063,0.94,0,0.0123,0.9587,0,0,0,6e-04,6e-04,0,0,0,0,0,0,0.0225,0.0225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181,1e-04,0.9999,1,0,34,5,24,"Medium",1.1,1,1.9173,0.0012,0.045,0.0181,0,0,0,0,"Greece",72.119,142.61736570066,186.618397746276,115.858254212452,178.184176597523,"Cereals, Total",96.5418050108426
"5752","Western Europe",1995,"FIN",62.15,25012,0.44,19.36,32.33,9.32,"Europe",375,4382664,5999,56188,0,0,4444851,0,0,0,1241,1241,0,0,0,0,0,0,12181,12181,0,0,2677,2677,0,0,0,0,1806,0,0,0,1176,0,618068,26000,5082000,5108000,0.858,0.0012,0.011,0,0,0.8702,0,0,0,2e-04,2e-04,0,0,0,0,0,0,0.0024,0.0024,0,0,5e-04,5e-04,0,0,0,0,4e-04,0,0,0,2e-04,0,0.121,0.0051,0.9949,1,0,34,5,24,"Medium",1.1,15,1.7404,4e-04,0.0048,0.121,0,0.001,0,6e-04,"Finland",80.963,142.61736570066,186.618397746276,115.858254212452,178.184176597523,"Cereals, Total",96.5418050108426
"5753","Western Europe",1995,"CHE",74.81,37871,1.77,22.71,36.81,11.28,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Switzerland",73.654,142.61736570066,186.618397746276,115.858254212452,178.184176597523,"Cereals, Total",96.5418050108426
"5754","Western Europe",1995,"SWE",64.76,27970,0.69,17.54,35.86,8.17,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sweden",83.824,142.61736570066,186.618397746276,115.858254212452,178.184176597523,"Cereals, Total",96.5418050108426
"5755","Western Europe",1995,"NLD",92.86,28915,1.22,21.51,49.97,18.58,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Netherlands",72.809,142.61736570066,186.618397746276,115.858254212452,178.184176597523,"Cereals, Total",96.5418050108426
"5756","Western Europe",1995,"ITA",84.04,28125,1.62,25.48,32.88,18.41,"Europe",325,0,47580000,0,0,138067,47718067,0,0,0,38088,38088,0,0,0,0,0,0,640000,640000,0,0,6233,6233,0,0,0,0,4941,0,0,0,42416,1902,8802329,47024,57253976,57301000,0,0.8304,0,0,0.0024,0.8328,0,0,0,7e-04,7e-04,0,0,0,0,0,0,0.0112,0.0112,0,0,1e-04,1e-04,0,0,0,0,1e-04,0,0,0,7e-04,0,0.1536,8e-04,0.9992,1,0,234,5,20,"Medium",1.1,1,1.6656,0.0014,0.0224,0.1536,0,2e-04,0,8e-04,"Italy",66.922,142.61736570066,186.618397746276,115.858254212452,178.184176597523,"Cereals, Total",96.5418050108426
"5757","Western Europe",1996,"ISL",59.83,29350,18.91,11.54,13.78,6.51,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.7842,114.005967788368,171.713516347048,109.532336419015,181.983281252464,"Cereals, Total",91.9900489109922
"5758","Western Europe",1996,"DNK",102.38,29093,0.9,19.22,65.26,15.94,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.0032,114.005967788368,171.713516347048,109.532336419015,181.983281252464,"Cereals, Total",91.9900489109922
"5759","Western Europe",1996,"ESP",102.9,20655,6.02,13.66,55.43,24.17,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.9372,114.005967788368,171.713516347048,109.532336419015,181.983281252464,"Cereals, Total",91.9900489109922
"5760","Western Europe",1996,"ISR",68.78,25337,1.37,19.02,1.88,46.49,"Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05468,1.62888,0.28976,0.00434,0,0,0,0,NA,90.9334,114.005967788368,171.713516347048,109.532336419015,181.983281252464,"Cereals, Total",91.9900489109922
"5761","Western Europe",1996,"PRT",76.34,17194,3.61,12.93,36.59,22.5,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.767,114.005967788368,171.713516347048,109.532336419015,181.983281252464,"Cereals, Total",91.9900489109922
"5762","Western Europe",1996,"GBR",73.16,27775,6.8,15.28,24.65,26.26,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.4126,114.005967788368,171.713516347048,109.532336419015,181.983281252464,"Cereals, Total",91.9900489109922
"5763","Western Europe",1996,"FRA",99.22,25692,4.33,27.67,35.43,25.62,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.1038,114.005967788368,171.713516347048,109.532336419015,181.983281252464,"Cereals, Total",91.9900489109922
"5764","Western Europe",1996,"SWE",66.2,28508,0.7,18.65,35.45,9.1,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.8644,114.005967788368,171.713516347048,109.532336419015,181.983281252464,"Cereals, Total",91.9900489109922
"5765","Western Europe",1996,"CYP",83.6,20674,8.68,6.15,38.61,28.42,"Asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4176,4e-04,0.42856,0.03738,0,0,0,8e-04,NA,68.16,114.005967788368,171.713516347048,109.532336419015,181.983281252464,"Cereals, Total",91.9900489109922
"5766","Western Europe",1996,"DEU",84.8,29415,1.05,16.01,52.49,13.32,"Europe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.1306,114.005967788368,171.713516347048,109.532336419015,181.983281252464,"Cereals, Total",91.9900489109922
